Object,Property,Value,False
Object146,Property4,191822,"[507544, 597657, 615045, 748481, 872374, 665310, 758627, 690119, 519098, 633658, 760026, 944911, 635568, 590450, 562175, 885401, 611681, 928894, 979247, 990034]"
Object146,Property5,429596,"[531814, 829962, 815458, 863607, 577927, 749871, 830567, 613119, 647982, 858684, 921742, 914185, 681971, 766475, 713861, 701541, 945838, 994018, 870963, 737984]"
Object146,Property6,383549,"[845864, 771674, 522166, 698370, 726313, 892412, 528707, 572339, 595868, 636599, 869644, 923957, 512232, 906535, 992418, 688115, 734540, 808664, 910151, 815341]"
Object147,Property1,328594,"[751709, 569431, 760362, 603420, 927304, 772947, 640212, 844055, 768781, 542589, 641173, 828317, 737284, 832154, 748405, 890278, 859441, 789541, 792873, 848747]"
Object147,Property2,293423,"[674754, 927947, 816811, 654120, 535333, 839062, 964183, 576067, 997175, 900514, 895541, 735133, 923658, 687847, 912810, 899863, 800186, 523079, 838156, 684702]"
Object147,Property3,321630,"[892886, 657843, 860373, 949265, 898488, 518432, 640817, 641170, 749476, 654034, 747051, 522217, 629759, 700785, 799703, 952375, 881687, 846507, 678347, 722058]"
Object147,Property4,435103,"[559400, 526375, 645650, 567123, 646689, 971828, 851167, 599979, 525218, 900697, 667862, 572831, 887136, 567376, 699539, 929603, 520145, 984350, 770228, 522052]"
Object147,Property5,127067,"[735591, 995100, 961491, 919784, 541634, 848788, 587404, 516629, 788595, 561521, 967681, 952890, 537052, 791710, 680871, 719727, 549174, 702152, 860461, 988419]"
Object147,Property6,330059,"[903232, 976151, 741587, 765837, 713746, 600729, 836389, 686877, 583972, 624103, 713562, 812013, 661673, 821528, 809596, 895291, 810795, 935843, 870009, 894048]"
Object148,Property1,338283,"[671327, 729177, 968951, 734207, 721194, 830015, 692336, 786784, 725834, 919345, 514961, 600053, 765497, 505013, 888600, 882668, 560133, 659923, 715681, 566817]"
Object148,Property2,407626,"[814924, 803385, 817740, 947803, 939736, 950282, 505488, 617614, 562688, 921286, 964397, 724213, 856098, 959812, 670205, 742054, 562581, 757573, 980828, 674264]"
Object148,Property3,388299,"[554083, 703007, 751560, 978038, 681160, 674134, 534961, 824172, 635742, 927193, 765399, 940734, 933362, 879531, 734646, 629134, 532973, 710495, 830391, 640385]"
Object148,Property4,380875,"[735718, 976107, 762969, 593710, 701063, 741647, 700246, 934503, 937340, 842238, 556228, 803526, 952122, 998382, 644863, 935692, 743366, 538305, 629733, 579703]"
Object148,Property5,248666,"[895827, 751843, 740422, 873432, 675384, 604360, 939433, 728316, 898159, 766404, 501617, 985697, 910005, 687830, 788093, 894270, 820062, 562242, 633838, 509338]"
Object148,Property6,432796,"[684936, 518709, 993164, 976661, 977987, 673140, 812908, 507770, 729240, 888166, 509074, 965660, 806593, 725350, 638998, 568849, 611115, 717143, 787840, 899804]"
Object149,Property1,487473,"[572779, 833933, 555181, 660502, 960275, 673492, 670095, 640493, 989018, 593643, 759945, 972760, 838009, 748420, 667464, 560223, 988674, 767381, 794145, 829816]"
Object149,Property2,412170,"[583814, 989643, 597869, 539442, 988452, 621083, 880788, 762494, 615218, 932471, 996517, 800587, 620887, 820869, 617160, 959056, 530418, 851444, 725693, 885399]"
Object149,Property3,216841,"[969874, 623747, 584730, 901236, 831295, 642064, 970153, 602030, 580435, 688553, 670285, 703996, 946272, 838986, 515473, 587888, 507946, 720016, 720318, 931499]"
Object149,Property4,340718,"[644633, 558559, 858259, 763560, 623026, 618599, 886529, 747575, 751417, 667529, 552615, 759861, 748197, 650988, 776330, 651219, 898826, 946187, 560166, 574456]"
Object149,Property5,425032,"[739060, 875345, 934675, 926567, 632518, 502895, 544173, 773319, 692619, 857059, 921675, 667924, 534302, 966668, 524260, 817878, 896040, 649387, 764177, 555386]"
Object149,Property6,488557,"[543864, 528984, 826368, 970151, 709343, 803453, 544933, 994767, 876315, 827879, 857584, 833017, 731172, 582286, 858636, 782233, 578734, 578743, 660878, 998747]"
Object150,Property1,175144,"[581569, 808118, 616939, 746721, 755630, 725448, 722261, 734678, 840939, 916380, 762028, 996481, 712586, 820361, 647139, 930508, 949549, 957926, 553501, 938917]"
Object150,Property2,378011,"[760382, 995836, 531097, 794603, 919853, 751531, 602079, 681211, 813671, 525642, 946797, 974006, 999056, 821379, 711875, 867740, 889471, 601218, 974924, 830826]"
Object150,Property3,256359,"[800055, 682324, 502929, 976307, 780618, 581728, 937542, 572729, 948135, 766285, 622076, 619109, 888496, 755878, 885002, 729931, 916869, 562434, 624834, 507925]"
Object150,Property4,116698,"[730103, 985598, 935133, 836755, 874017, 514363, 925929, 894547, 574155, 581009, 575895, 512165, 802741, 535081, 686148, 973418, 899541, 729606, 872328, 669392]"
Object150,Property5,437152,"[909034, 885078, 812871, 638330, 562668, 856152, 950262, 857365, 806981, 692764, 699137, 926489, 838474, 696858, 580092, 859829, 878622, 756289, 732511, 787834]"
Object150,Property6,284651,"[900333, 554610, 766411, 848630, 858946, 719678, 700607, 617647, 500489, 719808, 866132, 724917, 722592, 563811, 769160, 949809, 564488, 781196, 798724, 563233]"
Object151,Property1,111639,"[759085, 698884, 795237, 939330, 758122, 968330, 664607, 574003, 919678, 769730, 516247, 796247, 861309, 674011, 998668, 944994, 919127, 554751, 557945, 502775]"
Object151,Property2,332724,"[987000, 977631, 982703, 866063, 631987, 513167, 679101, 871919, 746175, 541734, 694208, 918015, 889590, 963215, 610779, 679469, 758520, 806641, 829625, 547118]"
Object151,Property3,362862,"[706670, 969906, 508710, 619611, 857517, 724895, 560541, 570814, 782662, 529320, 950006, 649135, 618121, 972466, 896490, 538242, 753217, 658502, 613878, 660641]"
Object151,Property4,453373,"[622196, 924440, 699138, 531323, 729051, 653999, 517169, 547067, 559330, 677663, 771233, 606917, 525606, 800611, 947983, 567284, 754303, 796831, 983933, 878916]"
Object151,Property5,128803,"[504083, 719341, 894927, 926920, 692349, 800832, 945177, 827309, 536362, 863543, 516576, 825284, 637840, 529763, 983343, 692248, 695932, 600980, 744483, 675581]"
Object151,Property6,212966,"[997028, 798370, 653863, 698599, 690704, 810451, 648879, 658678, 792939, 825400, 836865, 829633, 705152, 594217, 811749, 649258, 673733, 837795, 617067, 643977]"
Object152,Property1,344696,"[809589, 873188, 691623, 781270, 542982, 770655, 573263, 821374, 528757, 892639, 638379, 593164, 594350, 759048, 607244, 704945, 950973, 916947, 990272, 929859]"
Object152,Property2,339700,"[696193, 569663, 999988, 680327, 890659, 586107, 973565, 587269, 650919, 772132, 789689, 546145, 703922, 997041, 602718, 862418, 622852, 740488, 703607, 571592]"
Object152,Property3,183353,"[521225, 519965, 610897, 960564, 887733, 761031, 590009, 674798, 949589, 637861, 671951, 991491, 648007, 977541, 714333, 767122, 806886, 885624, 638938, 639120]"
Object152,Property4,484085,"[986273, 815331, 962815, 863155, 763224, 895849, 769655, 860495, 790106, 579066, 781555, 649196, 970647, 678580, 836019, 556702, 910922, 968444, 958830, 997044]"
Object152,Property5,141391,"[838967, 615476, 971589, 646846, 804901, 634253, 775778, 942723, 824272, 731932, 977115, 805563, 984806, 920948, 757719, 689543, 622729, 862746, 791448, 799893]"
Object152,Property6,150669,"[925824, 697533, 892699, 710108, 637490, 679222, 643205, 611034, 625083, 880569, 622862, 799190, 504643, 662472, 915832, 527063, 899034, 991283, 746384, 729730]"
Object153,Property1,306884,"[800828, 976464, 501138, 752888, 554415, 535323, 942352, 810625, 586786, 921587, 773344, 513645, 861506, 808966, 729924, 927256, 967869, 919914, 965802, 831858]"
Object153,Property2,272099,"[834003, 683311, 978718, 925114, 683559, 790505, 933931, 541121, 923396, 702461, 660323, 729748, 909813, 645128, 662323, 971620, 565666, 780000, 612125, 555015]"
Object153,Property3,452875,"[964477, 966010, 707558, 682016, 888841, 955580, 913878, 831053, 579623, 878445, 508601, 892461, 893423, 587731, 988151, 538055, 589302, 814694, 662613, 999938]"
Object153,Property4,232864,"[990353, 912941, 999074, 753688, 814241, 645226, 745084, 853521, 750979, 679663, 634755, 765174, 827666, 783186, 914901, 878989, 741844, 604241, 587159, 819291]"
Object153,Property5,228689,"[697975, 602514, 988335, 682954, 605836, 751067, 943410, 998852, 651350, 834875, 841944, 815998, 543883, 686739, 672028, 527408, 726909, 971214, 827937, 663817]"
Object153,Property6,385941,"[704058, 546791, 680573, 669863, 622571, 602565, 784580, 544388, 844341, 710230, 995699, 551926, 734295, 961865, 827523, 681988, 539740, 695705, 637288, 652810]"
Object154,Property1,185770,"[935394, 508798, 994623, 642698, 860479, 615661, 763960, 587981, 915474, 574932, 552349, 928975, 970296, 727895, 508404, 646891, 927558, 580740, 660985, 803422]"
Object154,Property2,347422,"[740563, 859079, 746971, 686235, 523165, 645625, 730146, 805374, 583209, 984114, 809782, 634992, 803012, 580646, 897105, 865207, 533782, 879537, 759128, 688473]"
Object154,Property3,395807,"[819844, 592961, 952126, 508204, 616239, 642054, 781358, 537217, 704566, 579196, 911400, 913260, 909577, 811428, 512146, 736117, 723531, 635119, 877152, 732193]"
Object154,Property4,119979,"[589951, 960049, 753011, 996190, 719658, 631677, 643478, 812754, 527579, 693711, 589667, 633398, 645200, 542423, 589786, 761619, 608634, 599147, 890314, 535542]"
Object154,Property5,235309,"[732905, 580048, 688458, 962126, 687467, 613170, 893813, 938941, 832670, 683876, 545930, 556564, 568152, 919562, 736052, 892322, 721239, 503785, 556416, 743922]"
Object154,Property6,491149,"[839722, 503066, 848631, 866235, 720787, 797418, 874580, 770763, 527915, 511260, 675739, 510784, 837249, 727387, 621131, 510981, 618272, 644383, 937021, 733880]"
Object155,Property1,212157,"[546839, 673489, 523536, 986437, 559168, 628640, 974815, 935952, 684533, 703367, 897068, 842771, 639826, 797011, 524627, 547057, 841480, 922430, 774976, 985862]"
Object155,Property2,395006,"[739912, 741451, 662705, 600827, 696091, 667840, 979592, 992390, 971308, 984981, 939571, 943487, 621084, 616676, 516445, 982272, 962113, 657957, 592375, 564799]"
Object155,Property3,366472,"[911531, 874005, 724392, 858273, 616054, 827266, 827210, 711040, 973183, 554845, 845818, 994721, 850801, 601130, 599503, 601584, 798596, 616618, 689291, 781445]"
Object155,Property4,216579,"[601026, 768847, 679981, 660813, 551089, 680498, 550576, 997346, 708504, 801182, 636425, 665688, 569794, 581571, 771803, 882645, 591304, 809583, 907119, 552783]"
Object155,Property5,393467,"[526067, 812070, 516045, 714721, 708316, 667884, 953696, 643175, 715034, 503587, 967026, 971269, 868499, 892570, 850647, 847924, 726786, 669017, 828673, 510348]"
Object155,Property6,473588,"[745675, 891079, 905062, 994676, 659156, 758820, 792338, 880505, 903707, 582711, 764560, 923075, 683068, 553800, 621076, 900515, 633391, 812176, 885924, 689889]"
Object156,Property1,496815,"[757592, 727935, 887428, 999457, 881401, 982767, 958621, 921400, 774888, 516371, 935563, 838221, 791887, 918883, 875517, 895960, 650819, 546188, 893965, 852592]"
Object156,Property2,182781,"[645335, 813069, 787654, 867954, 979232, 631230, 560030, 574321, 964186, 918117, 897056, 632977, 885446, 895368, 683449, 948938, 582504, 924452, 760047, 826441]"
Object156,Property3,478936,"[648266, 517739, 535307, 762231, 977170, 789465, 721900, 702417, 546262, 563548, 886709, 654585, 717743, 840635, 949549, 983631, 967730, 725877, 852790, 544487]"
Object156,Property4,166762,"[545362, 596431, 911538, 686566, 558321, 812057, 888754, 765718, 893137, 824135, 869991, 768952, 726465, 649117, 527458, 663734, 945153, 768587, 786457, 581841]"
Object156,Property5,461107,"[527209, 509041, 680330, 957126, 840251, 643447, 682164, 734512, 950401, 764555, 993992, 643149, 827551, 878571, 716621, 778064, 716169, 899022, 738060, 564257]"
Object156,Property6,402601,"[731496, 943468, 858408, 548361, 851376, 914630, 861070, 681923, 777187, 958257, 664378, 759117, 629088, 691596, 653529, 850353, 657452, 741748, 820801, 631967]"
Object157,Property1,459313,"[911178, 908231, 533271, 605643, 827059, 513873, 596463, 893766, 503016, 751468, 638283, 835632, 530486, 960679, 552205, 882678, 877841, 970907, 653887, 867124]"
Object157,Property2,394386,"[710101, 640612, 913676, 559713, 932306, 868091, 871845, 645809, 986845, 942724, 646185, 682956, 604280, 611102, 846278, 832282, 523149, 702565, 551262, 796080]"
Object157,Property3,260360,"[957800, 544939, 682996, 957462, 659550, 543168, 623852, 741715, 914502, 518900, 792440, 557353, 559594, 504642, 570789, 705518, 898165, 757141, 555564, 584632]"
Object157,Property4,187204,"[621396, 798366, 713151, 580321, 957181, 787925, 845709, 583848, 920726, 843186, 742929, 905174, 893637, 740226, 631356, 681237, 506624, 840368, 986128, 547284]"
Object157,Property5,383475,"[975892, 978032, 999536, 746482, 959238, 919339, 946404, 672054, 768959, 991813, 809059, 685332, 849668, 846911, 687440, 548521, 970731, 826661, 962051, 576942]"
Object157,Property6,426633,"[577686, 701212, 758627, 908012, 752039, 508008, 643867, 801725, 814567, 949891, 700685, 742338, 693299, 779993, 593226, 997701, 760924, 950968, 830991, 930890]"
Object158,Property1,473902,"[510168, 690585, 582350, 985442, 760866, 931398, 505217, 502296, 886987, 877161, 775608, 912837, 511551, 732089, 995256, 610036, 836075, 725840, 933161, 801900]"
Object158,Property2,395128,"[981899, 559330, 599752, 805882, 875713, 860751, 608041, 590183, 975911, 938406, 871829, 695411, 521354, 992212, 877358, 559619, 720143, 784322, 898926, 725238]"
Object158,Property3,466852,"[848179, 704091, 608063, 928253, 502861, 680204, 630954, 717854, 596445, 671617, 677802, 589229, 781371, 555982, 691355, 755149, 806677, 713358, 525806, 722277]"
Object158,Property4,349824,"[770119, 832252, 986954, 602428, 891431, 623494, 831545, 942278, 820197, 731443, 662663, 534860, 664627, 987313, 901501, 853900, 846651, 779614, 836927, 811616]"
Object158,Property5,146301,"[857744, 800382, 757982, 933689, 971002, 824658, 741348, 558080, 952805, 557528, 623541, 891636, 858296, 970273, 644445, 916373, 514518, 908916, 512090, 593857]"
Object158,Property6,189509,"[509328, 831840, 771356, 599783, 745864, 601378, 583965, 793475, 806346, 717390, 626015, 880364, 541532, 652900, 738937, 934627, 723009, 701405, 512414, 660210]"
Object159,Property1,115399,"[502053, 503811, 755084, 926463, 876720, 679954, 704153, 547261, 523758, 770380, 728426, 552753, 976797, 895416, 748762, 630446, 769604, 857461, 707708, 747810]"
Object159,Property2,345375,"[814186, 975129, 628183, 704582, 625732, 924393, 529427, 530073, 583215, 545287, 829925, 904478, 840682, 991575, 772688, 893157, 828914, 773864, 969882, 929415]"
Object159,Property3,156823,"[904276, 551205, 576575, 766018, 930820, 567521, 827682, 768436, 727924, 817791, 975593, 636676, 957552, 908253, 703665, 502190, 944148, 670918, 511249, 707534]"
Object159,Property4,499089,"[674734, 733494, 547750, 801505, 900209, 852979, 670614, 537753, 967078, 526376, 783654, 622355, 790377, 856762, 547787, 914323, 852992, 587226, 668554, 827649]"
Object159,Property5,194964,"[975411, 715158, 662921, 796191, 567387, 702366, 744408, 782992, 700691, 886753, 981874, 711738, 667816, 943151, 911402, 784955, 726162, 627565, 629538, 645605]"
Object159,Property6,122059,"[866915, 608675, 805147, 756690, 723691, 597306, 600182, 987559, 677010, 992269, 903722, 636255, 557428, 987799, 881554, 900810, 674722, 713476, 869238, 764157]"
Object160,Property1,424679,"[545720, 877354, 871586, 513337, 676685, 687478, 548878, 851852, 684556, 548214, 806199, 922569, 670325, 639674, 500096, 964109, 792270, 984108, 563072, 732222]"
Object160,Property2,331360,"[723967, 801700, 595002, 839606, 594767, 744310, 533738, 612974, 643387, 643031, 603438, 944165, 687218, 694452, 983131, 632610, 763567, 643439, 751335, 936442]"
Object160,Property3,493601,"[783054, 878208, 927438, 755546, 887115, 873882, 975834, 556576, 597622, 848457, 519922, 833791, 709886, 568790, 564880, 748382, 850009, 803624, 934242, 741480]"
Object160,Property4,368270,"[713071, 895556, 564434, 802242, 584083, 567730, 651042, 943557, 679407, 780884, 588712, 533846, 825460, 787337, 724211, 863315, 844368, 958244, 785576, 979602]"
Object160,Property5,290402,"[534468, 783873, 653068, 861992, 507745, 507359, 626149, 908283, 762101, 998777, 768988, 529162, 692796, 994284, 747656, 638411, 522103, 584881, 679089, 697285]"
Object160,Property6,176703,"[685330, 521404, 662233, 974298, 549335, 939844, 602227, 846783, 908866, 963157, 975726, 513426, 611091, 624186, 575862, 979829, 988214, 564410, 548830, 518760]"
Object161,Property1,158394,"[960393, 610533, 869539, 958207, 521203, 984830, 871279, 541432, 593869, 801862, 945972, 920247, 945403, 782949, 580533, 860383, 606054, 739937, 872418, 554903]"
Object161,Property2,157784,"[711656, 894680, 979732, 551637, 508502, 729535, 621600, 679517, 993548, 815517, 774770, 508172, 763992, 779248, 996909, 906654, 784941, 656314, 509630, 743277]"
