,Object,Property,Value,Source
16295,hsic,Today's high,73.01,investorguide
16296,hsic,Today's low,71.28,investorguide
16297,hsic,52wk High,74.48,investorguide
16298,hsic,52wk Low,50.96,investorguide
16299,hsic,Market cap,6729000000.0,investorguide
16300,hsic,EPS,3.649,investorguide
16301,hsic,Change %,1.89,marketintellisearch
16302,hsic,Last trading price,72.94,marketintellisearch
16303,hsic,Open price,71.73,marketintellisearch
16304,hsic,Change $,1.35,marketintellisearch
16305,hsic,Volume,395.7,marketintellisearch
16306,hsic,Today's high,73.01,marketintellisearch
16307,hsic,Today's low,71.28,marketintellisearch
16308,hsic,Previous close,71.59,marketintellisearch
16309,hsic,Shares Outstanding,92250000.0,marketintellisearch
16310,hsic,Market cap,6600000000.0,marketintellisearch
16311,hsic,EPS,3.66,marketintellisearch
16312,hsic,Change %,1.89,marketwatch
16313,hsic,Last trading price,72.95,marketwatch
16314,hsic,Open price,71.73,marketwatch
16315,hsic,Change $,1.35,marketwatch
16316,hsic,Volume,10554.0,marketwatch
16317,hsic,Today's high,73.01,marketwatch
16318,hsic,Today's low,71.28,marketwatch
16319,hsic,Previous close,71.59,marketwatch
16320,hsic,52wk High,74.48,marketwatch
16321,hsic,52wk Low,50.96,marketwatch
16322,hsic,Market cap,6450000000.0,marketwatch
16323,hsic,EPS,3.66,marketwatch
16324,hsic,Change %,1.886,minyanville
16325,hsic,Last trading price,72.94,minyanville
16326,hsic,Open price,71.73,minyanville
16327,hsic,Change $,1.35,minyanville
16328,hsic,Volume,388870.0,minyanville
16329,hsic,Today's high,73.01,minyanville
16330,hsic,Today's low,71.28,minyanville
16331,hsic,Previous close,71.59,minyanville
16332,hsic,52wk High,74.48,minyanville
16333,hsic,52wk Low,50.96,minyanville
16334,hsic,Shares Outstanding,92251522.0,minyanville
16335,hsic,Change %,1.89,msn-money
16336,hsic,Last trading price,72.94,msn-money
16337,hsic,Open price,71.73,msn-money
16338,hsic,Change $,1.35,msn-money
16339,hsic,Volume,388970.0,msn-money
16340,hsic,Today's high,73.01,msn-money
16341,hsic,Today's low,71.28,msn-money
16342,hsic,Previous close,71.59,msn-money
16343,hsic,52wk High,74.48,msn-money
16344,hsic,52wk Low,50.96,msn-money
16345,hsic,Shares Outstanding,92250000.0,msn-money
16346,hsic,Market cap,6600000000.0,msn-money
16347,hsic,EPS,3.67,msn-money
16348,hsic,Change %,1.89,nasdaq-com
16349,hsic,Last trading price,72.94,nasdaq-com
16350,hsic,Open price,71.73,nasdaq-com
16351,hsic,Change $,1.35,nasdaq-com
16352,hsic,Volume,388970.0,nasdaq-com
16353,hsic,Today's high,73.01,nasdaq-com
16354,hsic,Today's low,71.28,nasdaq-com
16355,hsic,Previous close,71.59,nasdaq-com
16356,hsic,52wk High,74.48,nasdaq-com
16357,hsic,52wk Low,50.96,nasdaq-com
16358,hsic,Shares Outstanding,92252000.0,nasdaq-com
16359,hsic,Market cap,6728860880.0,nasdaq-com
16360,hsic,EPS,3.66,nasdaq-com
16361,hsic,Change %,1.87,optimum
16362,hsic,Last trading price,72933590.0,optimum
16363,hsic,Open price,71.73,optimum
16364,hsic,Change $,1.34,optimum
16365,hsic,Volume,359725.0,optimum
16366,hsic,Today's high,73.01,optimum
16367,hsic,Today's low,71.28,optimum
16368,hsic,Previous close,71.59,optimum
16369,hsic,52wk High,74.48,optimum
16370,hsic,52wk Low,50.96,optimum
16371,hsic,Shares Outstanding,92250000.0,optimum
16372,hsic,Market cap,6700000000.0,optimum
16373,hsic,EPS,3.65,optimum
16374,hsic,Change %,1.886,paidcontent
16375,hsic,Last trading price,72.94,paidcontent
16376,hsic,Open price,71.73,paidcontent
16377,hsic,Change $,1.35,paidcontent
16378,hsic,Volume,388870.0,paidcontent
16379,hsic,Today's high,73.01,paidcontent
16380,hsic,Today's low,71.28,paidcontent
16381,hsic,Previous close,71.59,paidcontent
16382,hsic,52wk High,74.48,paidcontent
16383,hsic,52wk Low,50.96,paidcontent
16384,hsic,Shares Outstanding,92251522.0,paidcontent
16385,hsic,Change %,1.89,pc-quote
16386,hsic,Last trading price,72.94,pc-quote
16387,hsic,Open price,71.73,pc-quote
16388,hsic,Change $,1.35,pc-quote
16389,hsic,Volume,398715.0,pc-quote
16390,hsic,Today's high,73.01,pc-quote
16391,hsic,Today's low,71.28,pc-quote
16392,hsic,Previous close,71.59,pc-quote
16393,hsic,52wk High,74.48,pc-quote
16394,hsic,52wk Low,50.96,pc-quote
16395,hsic,Shares Outstanding,90544571.0,pc-quote
16396,hsic,Market cap,6604321000.0,pc-quote
16397,hsic,Change %,1.89,personal-wealth-biz
16398,hsic,Last trading price,72.94,personal-wealth-biz
16399,hsic,Open price,71.73,personal-wealth-biz
16400,hsic,Volume,398715.0,personal-wealth-biz
16401,hsic,Today's high,73.01,personal-wealth-biz
16402,hsic,Today's low,71.28,personal-wealth-biz
16403,hsic,Previous close,71.59,personal-wealth-biz
16404,hsic,52wk High,74.48,personal-wealth-biz
16405,hsic,52wk Low,50.96,personal-wealth-biz
16406,hsic,EPS,3.649,personal-wealth-biz
16407,hsic,Change %,1.89,predictwallstreet
16408,hsic,Last trading price,72.94,predictwallstreet
16409,hsic,Change $,1.35,predictwallstreet
16410,hsic,Volume,388970.0,predictwallstreet
16411,hsic,Change %,1.89,raymond-james
16412,hsic,Last trading price,72.94,raymond-james
16413,hsic,Open price,71.73,raymond-james
16414,hsic,Change $,1.35,raymond-james
16415,hsic,Volume,388970.0,raymond-james
16416,hsic,Today's high,73.01,raymond-james
16417,hsic,Today's low,71.28,raymond-james
16418,hsic,Previous close,72.94,raymond-james
16419,hsic,52wk High,74.48,raymond-james
16420,hsic,52wk Low,50.96,raymond-james
16421,hsic,EPS,3.77,raymond-james
16422,hsic,Change %,1.886,renewable-energy-world
16423,hsic,Last trading price,72.94,renewable-energy-world
16424,hsic,Open price,71.73,renewable-energy-world
16425,hsic,Change $,1.35,renewable-energy-world
16426,hsic,Volume,388870.0,renewable-energy-world
16427,hsic,Today's high,73.01,renewable-energy-world
16428,hsic,Today's low,71.28,renewable-energy-world
16429,hsic,Previous close,71.59,renewable-energy-world
16430,hsic,52wk High,74.48,renewable-energy-world
16431,hsic,52wk Low,50.96,renewable-energy-world
16432,hsic,Shares Outstanding,92251522.0,renewable-energy-world
16433,hsic,Change %,1.89,screamingmedia
16434,hsic,Last trading price,1.0,screamingmedia
16435,hsic,Open price,71.73,screamingmedia
16436,hsic,Change $,1.35,screamingmedia
16437,hsic,Volume,10254.0,screamingmedia
16438,hsic,Today's high,73.01,screamingmedia
16439,hsic,Today's low,71.28,screamingmedia
16440,hsic,Previous close,71.59,screamingmedia
16441,hsic,52wk High,74.48,screamingmedia
16442,hsic,52wk Low,50.96,screamingmedia
16443,hsic,Market cap,6550000000.0,screamingmedia
16444,hsic,EPS,3.66,screamingmedia
16445,hsic,Change %,1.0,scroli
16446,hsic,Last trading price,1.0,scroli
16447,hsic,Volume,0.0,scroli
16448,hsic,Change %,1.89,simple-stock-quotes
16449,hsic,Last trading price,72.94,simple-stock-quotes
16450,hsic,Change $,1.35,simple-stock-quotes
16451,hsic,Change %,1.89,smartmoney
16452,hsic,Last trading price,72.94,smartmoney
16453,hsic,Open price,71.73,smartmoney
16454,hsic,Change $,1.35,smartmoney
16455,hsic,Volume,389270.0,smartmoney
16456,hsic,Today's high,73.01,smartmoney
16457,hsic,Today's low,71.28,smartmoney
16458,hsic,Previous close,71.59,smartmoney
16459,hsic,52wk High,74.48,smartmoney
16460,hsic,52wk Low,50.96,smartmoney
16461,hsic,Market cap,6604300.0,smartmoney
16462,hsic,Change %,1.886,stocknod
16463,hsic,Last trading price,72.94,stocknod
16464,hsic,Open price,71.73,stocknod
16465,hsic,Change $,1.35,stocknod
16466,hsic,Volume,389170.0,stocknod
16467,hsic,Today's high,73.01,stocknod
16468,hsic,Today's low,71.28,stocknod
16469,hsic,Previous close,71.59,stocknod
16470,hsic,52wk High,74.48,stocknod
16471,hsic,52wk Low,50.96,stocknod
16472,hsic,Shares Outstanding,92251522.0,stocknod
16473,hsic,Change %,1.89,stockpickr
16474,hsic,Last trading price,7294135189.0,stockpickr
16475,hsic,Open price,71.73,stockpickr
16476,hsic,Change $,1.35,stockpickr
16477,hsic,Volume,388.97,stockpickr
16478,hsic,Today's high,73.01,stockpickr
16479,hsic,Today's low,71.28,stockpickr
16480,hsic,Previous close,71.59,stockpickr
16481,hsic,52wk High,74.48,stockpickr
16482,hsic,52wk Low,50.96,stockpickr
16483,hsic,Change %,0.0,stocksmart
16484,hsic,Last trading price,70.7,stocksmart
16485,hsic,Open price,62.16,stocksmart
16486,hsic,Change $,0.0,stocksmart
16487,hsic,Volume,66473.0,stocksmart
16488,hsic,Today's high,72.22,stocksmart
16489,hsic,Today's low,70.62,stocksmart
16490,hsic,Change %,1.9,stocktwits
16491,hsic,Last trading price,72.95,stocktwits
16492,hsic,Change $,1.36,stocktwits
16493,hsic,Change %,1.89,streetinsider-com
16494,hsic,Last trading price,72.94,streetinsider-com
16495,hsic,Open price,71.73,streetinsider-com
16496,hsic,Change $,1.35,streetinsider-com
16497,hsic,Volume,388870.0,streetinsider-com
16498,hsic,Today's high,73.01,streetinsider-com
16499,hsic,Today's low,71.28,streetinsider-com
16500,hsic,Previous close,71.59,streetinsider-com
16501,hsic,52wk High,74.48,streetinsider-com
16502,hsic,52wk Low,50.96,streetinsider-com
16503,hsic,EPS,3.65,streetinsider-com
16504,hsic,Last trading price,72.94,thecramerreport
16505,hsic,Open price,71.73,thecramerreport
16506,hsic,Change $,1.35,thecramerreport
16507,hsic,Volume,388970.0,thecramerreport
16508,hsic,Today's high,73.01,thecramerreport
16509,hsic,Today's low,71.28,thecramerreport
16510,hsic,Change %,1.89,thestree
16511,hsic,Last trading price,72.94,thestree
16512,hsic,Open price,71.73,thestree
16513,hsic,Change $,1.35,thestree
16514,hsic,Volume,388970.0,thestree
16515,hsic,Today's high,73.01,thestree
16516,hsic,Today's low,71.28,thestree
16517,hsic,Previous close,71.59,thestree
16518,hsic,52wk High,74.48,thestree
16519,hsic,52wk Low,50.96,thestree
16520,hsic,Shares Outstanding,9.22515227,thestree
16521,hsic,Market cap,6.5498580629,thestree
16522,hsic,Change %,1.89,tickerspy
16523,hsic,Last trading price,72.94,tickerspy
16524,hsic,Open price,71.73,tickerspy
16525,hsic,Change $,1.35,tickerspy
16526,hsic,Volume,388970.0,tickerspy
16527,hsic,Today's high,73.01,tickerspy
16528,hsic,Today's low,71.28,tickerspy
16529,hsic,Previous close,71.59,tickerspy
16530,hsic,52wk High,74.48,tickerspy
16531,hsic,52wk Low,50.96,tickerspy
16532,hsic,Market cap,6600000000.0,tickerspy
16533,hsic,Change %,1.89,tmx-quotemedia
16534,hsic,Last trading price,72.94,tmx-quotemedia
16535,hsic,Open price,71.73,tmx-quotemedia
16536,hsic,Change $,1.35,tmx-quotemedia
16537,hsic,Volume,397215.0,tmx-quotemedia
16538,hsic,Today's high,73.01,tmx-quotemedia
16539,hsic,Today's low,71.28,tmx-quotemedia
16540,hsic,Previous close,71.59,tmx-quotemedia
16541,hsic,52wk High,74.48,tmx-quotemedia
16542,hsic,52wk Low,50.96,tmx-quotemedia
16543,hsic,Shares Outstanding,92251522.0,tmx-quotemedia
16544,hsic,Market cap,6728826015.0,tmx-quotemedia
16545,hsic,EPS,3.65,tmx-quotemedia
16546,hsic,Change %,1.89,updown
16547,hsic,Last trading price,72.94,updown
16548,hsic,Open price,71.73,updown
16549,hsic,Change $,1.35,updown
16550,hsic,Volume,388870.0,updown
16551,hsic,Today's high,73.01,updown
16552,hsic,Today's low,71.28,updown
16553,hsic,Previous close,71.59,updown
16554,hsic,52wk High,74.48,updown
16555,hsic,52wk Low,50.96,updown
16556,hsic,Shares Outstanding,92250000000.0,updown
16557,hsic,Market cap,6600000000.0,updown
16558,hsic,EPS,3.78,updown
16559,hsic,Change %,1.89,wallstreetsurvivor
16560,hsic,Last trading price,72.94,wallstreetsurvivor
16561,hsic,Open price,71.73,wallstreetsurvivor
16562,hsic,Change $,1.35,wallstreetsurvivor
16563,hsic,Volume,388870.0,wallstreetsurvivor
16564,hsic,Today's high,73.01,wallstreetsurvivor
16565,hsic,Today's low,71.28,wallstreetsurvivor
16566,hsic,52wk High,74.48,wallstreetsurvivor
16567,hsic,52wk Low,50.96,wallstreetsurvivor
16568,hsic,Market cap,7000000000.0,wallstreetsurvivor
16569,hsic,EPS,3.49,wallstreetsurvivor
16570,hsic,Change %,1.89,yahoo-finance
16571,hsic,Last trading price,72.94,yahoo-finance
16572,hsic,Open price,71.73,yahoo-finance
16573,hsic,Change $,1.35,yahoo-finance
16574,hsic,Volume,388970.0,yahoo-finance
16575,hsic,Today's high,73.01,yahoo-finance
16576,hsic,Today's low,71.28,yahoo-finance
16577,hsic,Previous close,71.59,yahoo-finance
16578,hsic,52wk High,74.48,yahoo-finance
16579,hsic,52wk Low,50.96,yahoo-finance
16580,hsic,Market cap,6730000000.0,yahoo-finance
16581,hsic,EPS,3.65,yahoo-finance
16582,hsic,Change %,1.9,ycharts-com
16583,hsic,Last trading price,72.95,ycharts-com
16584,hsic,Change $,1.36,ycharts-com
16585,hsic,52wk High,74.48,ycharts-com
16586,hsic,52wk Low,50.96,ycharts-com
16587,hsic,Market cap,6700000000.0,ycharts-com
16588,hsic,EPS,3.65,ycharts-com
16589,hsic,Change %,1.89,zacks
16590,hsic,Last trading price,72.94,zacks
16591,hsic,Change $,1.35,zacks
16592,hsic,Volume,0.38897,zacks
16593,hsic,Today's high,73.01,zacks
16594,hsic,Today's low,71.28,zacks
16595,hsic,52wk High,74.48,zacks
16596,hsic,52wk Low,50.96,zacks
16597,hsic,Market cap,6600000000.0,zacks
16598,hsic,EPS,3.66,zacks
16599,joyg,Change %,1.99,advfn
16600,joyg,Last trading price,97.14,advfn
16601,joyg,Open price,94.95,advfn
16602,joyg,Change $,1.9,advfn
16603,joyg,Volume,1967331.0,advfn
16604,joyg,Today's high,97.53,advfn
16605,joyg,Today's low,93.69,advfn
16606,joyg,Change %,1.99,barchart
16607,joyg,Last trading price,97.14,barchart
16608,joyg,Open price,94.95,barchart
16609,joyg,Change $,1.9,barchart
16610,joyg,Volume,1834891.0,barchart
16611,joyg,Today's high,97.53,barchart
16612,joyg,Today's low,93.69,barchart
16613,joyg,Previous close,95.24,barchart
16614,joyg,52wk High,103.23,barchart
16615,joyg,52wk Low,49.6,barchart
16616,joyg,Market cap,10180000000.0,barchart
16617,joyg,Yield,0.78,barchart
16618,joyg,Dividend,0.7,barchart
16619,joyg,EPS,3.48,barchart
16620,joyg,Change %,1.99,barrons
16621,joyg,Last trading price,97.14,barrons
16622,joyg,Open price,94.95,barrons
16623,joyg,Change $,1.9,barrons
16624,joyg,Volume,1962000.0,barrons
16625,joyg,Today's high,97.53,barrons
16626,joyg,Today's low,93.69,barrons
16627,joyg,Shares Outstanding,104900000.0,barrons
16628,joyg,Market cap,9470000000.0,barrons
16629,joyg,Yield,0.72,barrons
16630,joyg,Dividend,0.18,barrons
16631,joyg,Change %,1.995,bloomberg
16632,joyg,Last trading price,97.14,bloomberg
16633,joyg,Open price,94.95,bloomberg
16634,joyg,Change $,1.9,bloomberg
16635,joyg,Volume,1967331.0,bloomberg
16636,joyg,Today's high,97.53,bloomberg
16637,joyg,Today's low,93.69,bloomberg
16638,joyg,52wk High,103.44,bloomberg
16639,joyg,52wk Low,48.05,bloomberg
16640,joyg,Shares Outstanding,105040000.0,bloomberg
16641,joyg,Market cap,10203540000.0,bloomberg
16642,joyg,Yield,0.721,bloomberg
16643,joyg,Dividend,0.175,bloomberg
16644,joyg,EPS,5.0,bloomberg
16645,joyg,Change %,1.995,boston-com
16646,joyg,Last trading price,97.14,boston-com
16647,joyg,Open price,94.95,boston-com
16648,joyg,Change $,1.9,boston-com
16649,joyg,Volume,1966431.0,boston-com
16650,joyg,Today's high,97.53,boston-com
16651,joyg,Today's low,93.69,boston-com
16652,joyg,Previous close,95.24,boston-com
16653,joyg,52wk High,103.44,boston-com
16654,joyg,52wk Low,48.05,boston-com
16655,joyg,Shares Outstanding,105039581.0,boston-com
16656,joyg,Change %,1.995,bostonmerchant
16657,joyg,Last trading price,97.14,bostonmerchant
16658,joyg,Open price,94.95,bostonmerchant
16659,joyg,Change $,1.9,bostonmerchant
16660,joyg,Volume,1966431.0,bostonmerchant
16661,joyg,Today's high,97.53,bostonmerchant
16662,joyg,Today's low,93.69,bostonmerchant
16663,joyg,Previous close,95.24,bostonmerchant
16664,joyg,52wk High,103.44,bostonmerchant
16665,joyg,52wk Low,48.05,bostonmerchant
16666,joyg,Shares Outstanding,105039581.0,bostonmerchant
16667,joyg,Change %,1.995,business-insider
16668,joyg,Last trading price,97.14,business-insider
16669,joyg,Open price,94.95,business-insider
16670,joyg,Change $,1.9,business-insider
16671,joyg,Volume,1966431.0,business-insider
16672,joyg,Today's high,97.53,business-insider
16673,joyg,Today's low,93.69,business-insider
16674,joyg,Previous close,95.24,business-insider
16675,joyg,52wk High,103.44,business-insider
16676,joyg,52wk Low,48.05,business-insider
16677,joyg,Shares Outstanding,105039581.0,business-insider
16678,joyg,Change %,1.995,chron
16679,joyg,Last trading price,97.14,chron
16680,joyg,Open price,94.95,chron
16681,joyg,Change $,1.9,chron
16682,joyg,Volume,1966431.0,chron
16683,joyg,Today's high,97.53,chron
16684,joyg,Today's low,93.69,chron
16685,joyg,Previous close,95.24,chron
16686,joyg,52wk High,103.44,chron
16687,joyg,52wk Low,48.05,chron
16688,joyg,Shares Outstanding,105039581.0,chron
16689,joyg,Change %,1.99,cio-com
16690,joyg,Last trading price,97.14,cio-com
16691,joyg,Open price,94.95,cio-com
16692,joyg,Change $,1.9,cio-com
16693,joyg,Volume,1966431.0,cio-com
16694,joyg,Today's high,97.53,cio-com
16695,joyg,Today's low,93.69,cio-com
16696,joyg,Previous close,95.24,cio-com
16697,joyg,52wk High,103.44,cio-com
16698,joyg,52wk Low,48.05,cio-com
16699,joyg,Shares Outstanding,105039581.0,cio-com
16700,joyg,Market cap,10000000000.0,cio-com
16701,joyg,Yield,0.8,cio-com
16702,joyg,Dividend,0.7,cio-com
16703,joyg,Change %,1.99,cnn-money
16704,joyg,Last trading price,97144000.0,cnn-money
16705,joyg,Open price,94.95,cnn-money
16706,joyg,Change $,1.9,cnn-money
16707,joyg,Volume,1962078.0,cnn-money
16708,joyg,Today's high,97.53,cnn-money
16709,joyg,Today's low,93.69,cnn-money
16710,joyg,Previous close,95.24,cnn-money
16711,joyg,Market cap,10200000000.0,cnn-money
16712,joyg,Yield,0.72,cnn-money
16713,joyg,Change %,2.0,easystockalterts
16714,joyg,Last trading price,97.14,easystockalterts
16715,joyg,Open price,94.95,easystockalterts
16716,joyg,Change $,1.9,easystockalterts
16717,joyg,Volume,1966431.0,easystockalterts
16718,joyg,Today's high,97.53,easystockalterts
16719,joyg,Today's low,93.69,easystockalterts
16720,joyg,Previous close,95.24,easystockalterts
16721,joyg,52wk High,103.44,easystockalterts
16722,joyg,52wk Low,48.05,easystockalterts
