Object,Property,Value
Object658,Property2,194105
Object658,Property3,121500
Object658,Property4,460119
Object658,Property5,473451
Object658,Property6,455718
Object658,Property7,470777
Object658,Property8,329429
Object658,Property9,153654
Object658,Property10,368876
Object659,Property1,137177
Object659,Property2,374303
Object659,Property3,110430
Object659,Property4,323686
Object659,Property5,167370
Object659,Property6,408512
Object659,Property7,435840
Object659,Property8,468893
Object659,Property9,161974
Object659,Property10,338244
Object660,Property1,110191
Object660,Property2,115622
Object660,Property3,226500
Object660,Property4,134645
Object660,Property5,123412
Object660,Property6,329813
Object660,Property7,292059
Object660,Property8,499578
Object660,Property9,158186
Object660,Property10,108890
Object661,Property1,339374
Object661,Property2,448983
Object661,Property3,437305
Object661,Property4,300142
Object661,Property5,437392
Object661,Property6,142804
Object661,Property7,121789
Object661,Property8,317834
Object661,Property9,131459
Object661,Property10,488115
Object662,Property1,326005
Object662,Property2,328826
Object662,Property3,357138
Object662,Property4,253820
Object662,Property5,198651
Object662,Property6,133486
Object662,Property7,391847
Object662,Property8,250524
Object662,Property9,380807
Object662,Property10,325134
Object663,Property1,438284
Object663,Property2,229048
Object663,Property3,244439
Object663,Property4,405373
Object663,Property5,254594
Object663,Property6,200343
Object663,Property7,111545
Object663,Property8,422130
Object663,Property9,163849
Object663,Property10,490403
Object664,Property1,499598
Object664,Property2,336605
Object664,Property3,450253
Object664,Property4,249494
Object664,Property5,280085
Object664,Property6,229343
Object664,Property7,473688
Object664,Property8,479307
Object664,Property9,266576
Object664,Property10,207369
Object665,Property1,302095
Object665,Property2,461460
Object665,Property3,375928
Object665,Property4,498601
Object665,Property5,238048
Object665,Property6,101587
Object665,Property7,485979
Object665,Property8,303284
Object665,Property9,376903
Object665,Property10,396648
Object666,Property1,123116
Object666,Property2,305059
Object666,Property3,318647
Object666,Property4,100307
Object666,Property5,191326
Object666,Property6,101673
Object666,Property7,215248
Object666,Property8,376965
Object666,Property9,180573
Object666,Property10,474516
Object667,Property1,241952
Object667,Property2,224317
Object667,Property3,291188
Object667,Property4,329607
Object667,Property5,177353
Object667,Property6,369028
Object667,Property7,346732
Object667,Property8,120589
Object667,Property9,308112
Object667,Property10,108462
Object668,Property1,101043
Object668,Property2,294487
Object668,Property3,125956
Object668,Property4,167827
Object668,Property5,226014
Object668,Property6,325071
Object668,Property7,466181
Object668,Property8,397359
Object668,Property9,370450
Object668,Property10,429661
Object669,Property1,350130
Object669,Property2,298876
Object669,Property3,111864
Object669,Property4,353967
Object669,Property5,162468
Object669,Property6,217021
Object669,Property7,454883
Object669,Property8,277768
Object669,Property9,182172
Object669,Property10,420567
Object670,Property1,101829
Object670,Property2,346381
Object670,Property3,470622
Object670,Property4,465107
Object670,Property5,254852
Object670,Property6,314509
Object670,Property7,436073
Object670,Property8,332597
Object670,Property9,373365
Object670,Property10,339040
Object671,Property1,300177
Object671,Property2,376915
Object671,Property3,472908
Object671,Property4,191076
Object671,Property5,298794
Object671,Property6,134309
Object671,Property7,335102
Object671,Property8,317311
Object671,Property9,379647
Object671,Property10,331392
Object672,Property1,400009
Object672,Property2,203157
Object672,Property3,324333
Object672,Property4,124595
Object672,Property5,132847
Object672,Property6,345600
Object672,Property7,319896
Object672,Property8,437808
Object672,Property9,404389
Object672,Property10,495361
Object673,Property1,182289
Object673,Property2,420596
Object673,Property3,132864
Object673,Property4,206505
Object673,Property5,383718
Object673,Property6,109233
Object673,Property7,362616
Object673,Property8,457605
Object673,Property9,130686
Object673,Property10,320996
Object674,Property1,366798
Object674,Property2,486464
Object674,Property3,486797
Object674,Property4,305405
Object674,Property5,241821
Object674,Property6,268412
Object674,Property7,252864
Object674,Property8,319452
Object674,Property9,299661
Object674,Property10,310036
Object675,Property1,331016
Object675,Property2,147821
Object675,Property3,106368
Object675,Property4,164711
Object675,Property5,489185
Object675,Property6,330953
Object675,Property7,406636
Object675,Property8,115996
Object675,Property9,100806
Object675,Property10,325273
Object676,Property1,187181
Object676,Property2,400417
Object676,Property3,425748
Object676,Property4,206156
Object676,Property5,389188
Object676,Property6,298547
Object676,Property7,298872
Object676,Property8,108367
Object676,Property9,444498
Object676,Property10,370369
Object677,Property1,279707
Object677,Property2,183957
Object677,Property3,320865
Object677,Property4,461388
Object677,Property5,420762
Object677,Property6,141481
Object677,Property7,435424
Object677,Property8,156960
Object677,Property9,472295
Object677,Property10,273196
Object678,Property1,327495
Object678,Property2,191057
Object678,Property3,267445
Object678,Property4,301885
Object678,Property5,163085
Object678,Property6,465387
Object678,Property7,105629
Object678,Property8,395887
Object678,Property9,257226
Object678,Property10,461515
Object679,Property1,113583
Object679,Property2,248576
Object679,Property3,276249
Object679,Property4,415807
Object679,Property5,364364
Object679,Property6,257471
Object679,Property7,228954
Object679,Property8,310447
Object679,Property9,426608
Object679,Property10,465134
Object680,Property1,438445
Object680,Property2,301742
Object680,Property3,285073
Object680,Property4,445490
Object680,Property5,495817
Object680,Property6,448214
Object680,Property7,472697
Object680,Property8,423399
Object680,Property9,433202
Object680,Property10,292005
Object681,Property1,471352
Object681,Property2,143451
Object681,Property3,427632
Object681,Property4,377072
Object681,Property5,484160
Object681,Property6,416824
Object681,Property7,412287
Object681,Property8,379871
Object681,Property9,268982
Object681,Property10,204182
Object682,Property1,144816
Object682,Property2,270984
Object682,Property3,356232
Object682,Property4,207179
Object682,Property5,274670
Object682,Property6,188570
Object682,Property7,345828
Object682,Property8,352631
Object682,Property9,318283
Object682,Property10,350302
Object683,Property1,418784
Object683,Property2,328432
Object683,Property3,337210
Object683,Property4,484118
Object683,Property5,429945
Object683,Property6,342721
Object683,Property7,428308
Object683,Property8,413720
Object683,Property9,106448
Object683,Property10,337919
Object684,Property1,375091
Object684,Property2,327281
Object684,Property3,285855
Object684,Property4,181107
Object684,Property5,304032
Object684,Property6,392574
Object684,Property7,332880
Object684,Property8,143767
Object684,Property9,161630
Object684,Property10,460733
Object685,Property1,214052
Object685,Property2,277701
Object685,Property3,491796
Object685,Property4,136242
Object685,Property5,444826
Object685,Property6,242551
Object685,Property7,141815
Object685,Property8,324242
Object685,Property9,459537
Object685,Property10,221719
Object686,Property1,347791
Object686,Property2,141362
Object686,Property3,378283
Object686,Property4,192783
Object686,Property5,203960
Object686,Property6,348526
Object686,Property7,394515
Object686,Property8,260652
Object686,Property9,495724
Object686,Property10,300243
Object687,Property1,132346
Object687,Property2,309739
Object687,Property3,390151
Object687,Property4,336618
Object687,Property5,441215
Object687,Property6,289054
Object687,Property7,471051
Object687,Property8,313445
Object687,Property9,113850
Object687,Property10,198261
Object688,Property1,149074
Object688,Property2,239913
Object688,Property3,210478
Object688,Property4,491378
Object688,Property5,336846
Object688,Property6,208869
Object688,Property7,238327
Object688,Property8,386184
Object688,Property9,497243
Object688,Property10,419369
Object689,Property1,185153
Object689,Property2,346142
Object689,Property3,399946
Object689,Property4,163473
Object689,Property5,240361
Object689,Property6,207978
Object689,Property7,344176
Object689,Property8,291749
Object689,Property9,297674
Object689,Property10,269693
Object690,Property1,394766
Object690,Property2,352472
Object690,Property3,194303
Object690,Property4,383666
Object690,Property5,154627
Object690,Property6,480186
Object690,Property7,253511
Object690,Property8,426201
Object690,Property9,150442
Object690,Property10,179976
Object691,Property1,294826
Object691,Property2,312927
Object691,Property3,209618
Object691,Property4,255460
Object691,Property5,467498
Object691,Property6,176689
Object691,Property7,284158
Object691,Property8,219363
Object691,Property9,432216
Object691,Property10,384744
Object692,Property1,112002
Object692,Property2,171984
Object692,Property3,103405
Object692,Property4,126177
Object692,Property5,170390
Object692,Property6,436908
Object692,Property7,106339
Object692,Property8,130549
Object692,Property9,116805
Object692,Property10,193604
Object693,Property1,457918
Object693,Property2,257916
Object693,Property3,459590
Object693,Property4,321787
Object693,Property5,334818
Object693,Property6,297315
Object693,Property7,165125
Object693,Property8,163978
Object693,Property9,355025
Object693,Property10,161730
Object694,Property1,386079
Object694,Property2,130650
Object694,Property3,141727
Object694,Property4,190148
Object694,Property5,189410
Object694,Property6,223907
Object694,Property7,399079
Object694,Property8,334308
Object694,Property9,222965
Object694,Property10,390605
Object695,Property1,370924
Object695,Property2,119950
Object695,Property3,338944
Object695,Property4,494505
Object695,Property5,360137
Object695,Property6,236889
Object695,Property7,402454
Object695,Property8,245419
Object695,Property9,180728
Object695,Property10,374432
Object696,Property1,368461
Object696,Property2,476866
Object696,Property3,210201
Object696,Property4,155793
Object696,Property5,169598
Object696,Property6,276258
Object696,Property7,430931
Object696,Property8,179708
Object696,Property9,271014
Object696,Property10,103333
Object697,Property1,419299
