Object,Property,Value,Source,TSInitial,C_v
ntap,52wk Low,36.66,smartmoney,0.8,0.0
ntap,Market cap,19587300.0,smartmoney,0.8,0.0
ntap,Change %,2.918,stocknod,0.8,0.0
ntap,Last trading price,54.32,stocknod,0.8,0.0
ntap,Open price,53.51,stocknod,0.8,0.0
ntap,Change $,1.54,stocknod,0.8,0.0
ntap,Volume,8693888.0,stocknod,0.8,0.0
ntap,Today's high,54.57,stocknod,0.8,0.0
ntap,Today's low,53.07,stocknod,0.8,0.0
ntap,Previous close,52.78,stocknod,0.8,0.0
ntap,52wk High,61.02,stocknod,0.8,0.0
ntap,52wk Low,36.66,stocknod,0.8,0.0
ntap,Shares Outstanding,371112544.0,stocknod,0.8,0.0
ntap,Change %,2.92,stockpickr,0.8,0.0
ntap,Last trading price,5432154292.0,stockpickr,0.8,0.0
ntap,Open price,53.51,stockpickr,0.8,0.0
ntap,Change $,1.54,stockpickr,0.8,0.0
ntap,Volume,8700000.0,stockpickr,0.8,0.0
ntap,Today's high,54.57,stockpickr,0.8,0.0
ntap,Today's low,53.07,stockpickr,0.8,0.0
ntap,Previous close,52.78,stockpickr,0.8,0.0
ntap,52wk High,61.02,stockpickr,0.8,0.0
ntap,52wk Low,36.66,stockpickr,0.8,0.0
ntap,Change %,0.0,stocksmart,0.8,0.0
ntap,Last trading price,53.31,stocksmart,0.8,0.0
ntap,Open price,54.9,stocksmart,0.8,0.0
ntap,Change $,0.0,stocksmart,0.8,0.0
ntap,Volume,588886.0,stocksmart,0.8,0.0
ntap,Today's high,55.04,stocksmart,0.8,0.0
ntap,Today's low,53.21,stocksmart,0.8,0.0
ntap,Change %,2.9,stocktwits,0.8,0.0
ntap,Last trading price,54.31,stocktwits,0.8,0.0
ntap,Change $,1.53,stocktwits,0.8,0.0
ntap,Change %,2.92,streetinsider-com,0.8,0.0
ntap,Last trading price,54.32,streetinsider-com,0.8,0.0
ntap,Open price,53.51,streetinsider-com,0.8,0.0
ntap,Change $,1.54,streetinsider-com,0.8,0.0
ntap,Volume,8690100.0,streetinsider-com,0.8,0.0
ntap,Today's high,54.57,streetinsider-com,0.8,0.0
ntap,Today's low,53.07,streetinsider-com,0.8,0.0
ntap,Previous close,52.78,streetinsider-com,0.8,0.0
ntap,52wk High,61.02,streetinsider-com,0.8,0.0
ntap,52wk Low,36.66,streetinsider-com,0.8,0.0
ntap,EPS,1.71,streetinsider-com,0.8,0.0
ntap,Last trading price,54.32,thecramerreport,0.8,0.0
ntap,Open price,53.51,thecramerreport,0.8,0.0
ntap,Change $,1.54,thecramerreport,0.8,0.0
ntap,Volume,8699125.0,thecramerreport,0.8,0.0
ntap,Today's high,54.57,thecramerreport,0.8,0.0
ntap,Today's low,53.07,thecramerreport,0.8,0.0
ntap,Change %,2.92,thestree,0.8,0.0
ntap,Last trading price,54.32,thestree,0.8,0.0
ntap,Open price,53.51,thestree,0.8,0.0
ntap,Change $,1.54,thestree,0.8,0.0
ntap,Volume,8699525.0,thestree,0.8,0.0
ntap,Today's high,54.57,thestree,0.8,0.0
ntap,Today's low,53.07,thestree,0.8,0.0
ntap,Previous close,52.78,thestree,0.8,0.0
ntap,52wk High,61.02,thestree,0.8,0.0
ntap,52wk Low,36.66,thestree,0.8,0.0
ntap,Shares Outstanding,3.711125448,thestree,0.8,0.0
ntap,Market cap,1.85407826981,thestree,0.8,0.0
ntap,Change %,2.92,tickerspy,0.8,0.0
ntap,Last trading price,54.32,tickerspy,0.8,0.0
ntap,Open price,53.51,tickerspy,0.8,0.0
ntap,Change $,1.54,tickerspy,0.8,0.0
ntap,Volume,8699525.0,tickerspy,0.8,0.0
ntap,Today's high,54.57,tickerspy,0.8,0.0
ntap,Today's low,53.07,tickerspy,0.8,0.0
ntap,Previous close,52.78,tickerspy,0.8,0.0
ntap,52wk High,61.02,tickerspy,0.8,0.0
ntap,52wk Low,36.66,tickerspy,0.8,0.0
ntap,Market cap,19400000000.0,tickerspy,0.8,0.0
ntap,Change %,2.92,tmx-quotemedia,0.8,0.0
ntap,Last trading price,54.32,tmx-quotemedia,0.8,0.0
ntap,Open price,53.51,tmx-quotemedia,0.8,0.0
ntap,Change $,1.54,tmx-quotemedia,0.8,0.0
ntap,Volume,8682326.0,tmx-quotemedia,0.8,0.0
ntap,Today's high,54.57,tmx-quotemedia,0.8,0.0
ntap,Today's low,53.07,tmx-quotemedia,0.8,0.0
ntap,Previous close,52.78,tmx-quotemedia,0.8,0.0
ntap,52wk High,61.02,tmx-quotemedia,0.8,0.0
ntap,52wk Low,36.66,tmx-quotemedia,0.8,0.0
ntap,Shares Outstanding,371112544.0,tmx-quotemedia,0.8,0.0
ntap,Market cap,20158833390.0,tmx-quotemedia,0.8,0.0
ntap,EPS,1.71,tmx-quotemedia,0.8,0.0
ntap,Change %,2.92,updown,0.8,0.0
ntap,Last trading price,54.32,updown,0.8,0.0
ntap,Open price,53.51,updown,0.8,0.0
ntap,Change $,1.54,updown,0.8,0.0
ntap,Volume,8645727.0,updown,0.8,0.0
ntap,Today's high,54.57,updown,0.8,0.0
ntap,Today's low,53.07,updown,0.8,0.0
ntap,Previous close,52.78,updown,0.8,0.0
ntap,52wk High,61.02,updown,0.8,0.0
ntap,52wk Low,36.66,updown,0.8,0.0
ntap,Shares Outstanding,367870000000.0,updown,0.8,0.0
ntap,Market cap,19580000000.0,updown,0.8,0.0
ntap,EPS,1.87,updown,0.8,0.0
ntap,Change %,2.92,wallstreetsurvivor,0.8,0.0
ntap,Last trading price,54.32,wallstreetsurvivor,0.8,0.0
ntap,Open price,53.51,wallstreetsurvivor,0.8,0.0
ntap,Change $,1.54,wallstreetsurvivor,0.8,0.0
ntap,Volume,8691300.0,wallstreetsurvivor,0.8,0.0
ntap,Today's high,54.57,wallstreetsurvivor,0.8,0.0
ntap,Today's low,53.07,wallstreetsurvivor,0.8,0.0
ntap,52wk High,61.02,wallstreetsurvivor,0.8,0.0
ntap,52wk Low,36.66,wallstreetsurvivor,0.8,0.0
ntap,Market cap,20000000000.0,wallstreetsurvivor,0.8,0.0
ntap,EPS,1.71,wallstreetsurvivor,0.8,0.0
ntap,Change %,2.92,yahoo-finance,0.8,0.0
ntap,Last trading price,54.32,yahoo-finance,0.8,0.0
ntap,Open price,53.51,yahoo-finance,0.8,0.0
ntap,Change $,1.54,yahoo-finance,0.8,0.0
ntap,Volume,8699125.0,yahoo-finance,0.8,0.0
ntap,Today's high,54.57,yahoo-finance,0.8,0.0
ntap,Today's low,53.07,yahoo-finance,0.8,0.0
ntap,Previous close,52.78,yahoo-finance,0.8,0.0
ntap,52wk High,61.02,yahoo-finance,0.8,0.0
ntap,52wk Low,36.66,yahoo-finance,0.8,0.0
ntap,Market cap,20160000000.0,yahoo-finance,0.8,0.0
ntap,EPS,1.71,yahoo-finance,0.8,0.0
ntap,Change %,2.9,ycharts-com,0.8,0.0
ntap,Last trading price,54.31,ycharts-com,0.8,0.0
ntap,Change $,1.53,ycharts-com,0.8,0.0
ntap,52wk High,61.02,ycharts-com,0.8,0.0
ntap,52wk Low,36.66,ycharts-com,0.8,0.0
ntap,Market cap,19980000000.0,ycharts-com,0.8,0.0
ntap,EPS,1.71,ycharts-com,0.8,0.0
ntap,Change %,2.92,zacks,0.8,0.0
ntap,Last trading price,54.32,zacks,0.8,0.0
ntap,Change $,1.54,zacks,0.8,0.0
ntap,Volume,0.8699525,zacks,0.8,0.0
ntap,Today's high,54.57,zacks,0.8,0.0
ntap,Today's low,53.07,zacks,0.8,0.0
ntap,52wk High,61.02,zacks,0.8,0.0
ntap,52wk Low,36.66,zacks,0.8,0.0
ntap,Market cap,19420000000.0,zacks,0.8,0.0
ntap,EPS,1.71,zacks,0.8,0.0
ctrp,Change %,2.25,advfn,0.8,0.0
ctrp,Last trading price,44.05,advfn,0.8,0.0
ctrp,Open price,43.24,advfn,0.8,0.0
ctrp,Change $,0.97,advfn,0.8,0.0
ctrp,Volume,1345909.0,advfn,0.8,0.0
ctrp,Today's high,44.17,advfn,0.8,0.0
ctrp,Today's low,42.68,advfn,0.8,0.0
ctrp,Change %,2.25,barchart,0.8,0.0
ctrp,Last trading price,44.05,barchart,0.8,0.0
ctrp,Open price,43.24,barchart,0.8,0.0
ctrp,Change $,0.97,barchart,0.8,0.0
ctrp,Volume,1311045.0,barchart,0.8,0.0
ctrp,Today's high,44.17,barchart,0.8,0.0
ctrp,Today's low,42.68,barchart,0.8,0.0
ctrp,Previous close,43.08,barchart,0.8,0.0
ctrp,52wk High,53.16,barchart,0.8,0.0
ctrp,52wk Low,31.35,barchart,0.8,0.0
ctrp,Market cap,6510000000.0,barchart,0.8,0.0
ctrp,EPS,1.08,barchart,0.8,0.0
ctrp,Change %,2.25,barrons,0.8,0.0
ctrp,Last trading price,44.05,barrons,0.8,0.0
ctrp,Open price,43.24,barrons,0.8,0.0
ctrp,Change $,0.97,barrons,0.8,0.0
ctrp,Volume,1338000.0,barrons,0.8,0.0
ctrp,Today's high,44.17,barrons,0.8,0.0
ctrp,Today's low,42.68,barrons,0.8,0.0
ctrp,Shares Outstanding,150310000.0,barrons,0.8,0.0
ctrp,Market cap,6240000000.0,barrons,0.8,0.0
ctrp,Change %,2.252,bloomberg,0.8,0.0
ctrp,Last trading price,44.05,bloomberg,0.8,0.0
ctrp,Open price,43.24,bloomberg,0.8,0.0
ctrp,Change $,0.97,bloomberg,0.8,0.0
ctrp,Volume,1345909.0,bloomberg,0.8,0.0
ctrp,Today's high,44.17,bloomberg,0.8,0.0
ctrp,Today's low,42.68,bloomberg,0.8,0.0
ctrp,52wk High,53.16,bloomberg,0.8,0.0
ctrp,52wk Low,31.35,bloomberg,0.8,0.0
ctrp,Shares Outstanding,136221000.0,bloomberg,0.8,0.0
ctrp,Market cap,6000540000.0,bloomberg,0.8,0.0
ctrp,EPS,1.085,bloomberg,0.8,0.0
ctrp,Change %,2.252,boston-com,0.8,0.0
ctrp,Last trading price,44.05,boston-com,0.8,0.0
ctrp,Open price,43.24,boston-com,0.8,0.0
ctrp,Change $,0.97,boston-com,0.8,0.0
ctrp,Volume,1340209.0,boston-com,0.8,0.0
ctrp,Today's high,44.17,boston-com,0.8,0.0
ctrp,Today's low,42.68,boston-com,0.8,0.0
ctrp,Previous close,43.08,boston-com,0.8,0.0
ctrp,52wk High,53.16,boston-com,0.8,0.0
ctrp,52wk Low,31.35,boston-com,0.8,0.0
ctrp,Shares Outstanding,136220000.0,boston-com,0.8,0.0
ctrp,Change %,2.252,bostonmerchant,0.8,0.0
ctrp,Last trading price,44.05,bostonmerchant,0.8,0.0
ctrp,Open price,43.24,bostonmerchant,0.8,0.0
ctrp,Change $,0.97,bostonmerchant,0.8,0.0
ctrp,Volume,1340209.0,bostonmerchant,0.8,0.0
ctrp,Today's high,44.17,bostonmerchant,0.8,0.0
ctrp,Today's low,42.68,bostonmerchant,0.8,0.0
ctrp,Previous close,43.08,bostonmerchant,0.8,0.0
ctrp,52wk High,53.16,bostonmerchant,0.8,0.0
ctrp,52wk Low,31.35,bostonmerchant,0.8,0.0
ctrp,Shares Outstanding,136220000.0,bostonmerchant,0.8,0.0
ctrp,Change %,2.252,business-insider,0.8,0.0
ctrp,Last trading price,44.05,business-insider,0.8,0.0
ctrp,Open price,43.24,business-insider,0.8,0.0
ctrp,Change $,0.97,business-insider,0.8,0.0
ctrp,Volume,1340209.0,business-insider,0.8,0.0
ctrp,Today's high,44.17,business-insider,0.8,0.0
ctrp,Today's low,42.68,business-insider,0.8,0.0
ctrp,Previous close,43.08,business-insider,0.8,0.0
ctrp,52wk High,53.16,business-insider,0.8,0.0
ctrp,52wk Low,31.35,business-insider,0.8,0.0
ctrp,Shares Outstanding,136220000.0,business-insider,0.8,0.0
ctrp,Change %,2.252,chron,0.8,0.0
ctrp,Last trading price,44.05,chron,0.8,0.0
ctrp,Open price,43.24,chron,0.8,0.0
ctrp,Change $,0.97,chron,0.8,0.0
ctrp,Volume,1340209.0,chron,0.8,0.0
ctrp,Today's high,44.17,chron,0.8,0.0
ctrp,Today's low,42.68,chron,0.8,0.0
ctrp,Previous close,43.08,chron,0.8,0.0
ctrp,52wk High,53.16,chron,0.8,0.0
ctrp,52wk Low,31.35,chron,0.8,0.0
ctrp,Shares Outstanding,136220000.0,chron,0.8,0.0
ctrp,Change %,2.25,cio-com,0.8,0.0
ctrp,Last trading price,44.05,cio-com,0.8,0.0
ctrp,Open price,43.24,cio-com,0.8,0.0
ctrp,Change $,0.97,cio-com,0.8,0.0
ctrp,Volume,1340209.0,cio-com,0.8,0.0
ctrp,Today's high,44.17,cio-com,0.8,0.0
ctrp,Today's low,42.68,cio-com,0.8,0.0
ctrp,Previous close,43.08,cio-com,0.8,0.0
ctrp,52wk High,53.16,cio-com,0.8,0.0
ctrp,52wk Low,31.35,cio-com,0.8,0.0
ctrp,Shares Outstanding,136220000.0,cio-com,0.8,0.0
ctrp,Market cap,6000000000.0,cio-com,0.8,0.0
ctrp,Change %,2.25,cnn-money,0.8,0.0
ctrp,Last trading price,44.05,cnn-money,0.8,0.0
ctrp,Open price,43.24,cnn-money,0.8,0.0
ctrp,Change $,0.97,cnn-money,0.8,0.0
ctrp,Volume,1345909.0,cnn-money,0.8,0.0
ctrp,Today's high,44.17,cnn-money,0.8,0.0
ctrp,Today's low,42.68,cnn-money,0.8,0.0
ctrp,Previous close,43.08,cnn-money,0.8,0.0
ctrp,Market cap,6300000000.0,cnn-money,0.8,0.0
ctrp,Change %,2.31,easystockalterts,0.8,0.0
ctrp,Last trading price,44.08,easystockalterts,0.8,0.0
ctrp,Open price,43.24,easystockalterts,0.8,0.0
ctrp,Change $,1.0,easystockalterts,0.8,0.0
ctrp,Volume,1287920.0,easystockalterts,0.8,0.0
ctrp,Today's high,44.17,easystockalterts,0.8,0.0
ctrp,Today's low,42.68,easystockalterts,0.8,0.0
ctrp,Previous close,43.08,easystockalterts,0.8,0.0
ctrp,52wk High,53.16,easystockalterts,0.8,0.0
ctrp,52wk Low,31.35,easystockalterts,0.8,0.0
ctrp,EPS,0.0,easystockalterts,0.8,0.0
ctrp,Change %,2.25,eresearch-fidelity-com,0.8,0.0
ctrp,Last trading price,44.05,eresearch-fidelity-com,0.8,0.0
ctrp,Open price,43.24,eresearch-fidelity-com,0.8,0.0
ctrp,Change $,0.97,eresearch-fidelity-com,0.8,0.0
ctrp,Volume,1345909.0,eresearch-fidelity-com,0.8,0.0
ctrp,Today's high,44.17,eresearch-fidelity-com,0.8,0.0
ctrp,Today's low,42.68,eresearch-fidelity-com,0.8,0.0
ctrp,Previous close,43.08,eresearch-fidelity-com,0.8,0.0
ctrp,52wk High,53.16,eresearch-fidelity-com,0.8,0.0
ctrp,52wk Low,31.35,eresearch-fidelity-com,0.8,0.0
ctrp,Shares Outstanding,143541000.0,eresearch-fidelity-com,0.8,0.0
ctrp,Market cap,6180000000.0,eresearch-fidelity-com,0.8,0.0
ctrp,Change %,2.252,finance-abc7-com,0.8,0.0
ctrp,Last trading price,44.05,finance-abc7-com,0.8,0.0
ctrp,Open price,43.24,finance-abc7-com,0.8,0.0
ctrp,Change $,0.97,finance-abc7-com,0.8,0.0
ctrp,Volume,1340209.0,finance-abc7-com,0.8,0.0
ctrp,Today's high,44.17,finance-abc7-com,0.8,0.0
ctrp,Today's low,42.68,finance-abc7-com,0.8,0.0
ctrp,Previous close,43.08,finance-abc7-com,0.8,0.0
ctrp,52wk High,53.16,finance-abc7-com,0.8,0.0
ctrp,52wk Low,31.35,finance-abc7-com,0.8,0.0
ctrp,Shares Outstanding,136220000.0,finance-abc7-com,0.8,0.0
ctrp,Change %,2.252,finance-abc7chicago-com,0.8,0.0
ctrp,Last trading price,44.05,finance-abc7chicago-com,0.8,0.0
ctrp,Open price,43.24,finance-abc7chicago-com,0.8,0.0
ctrp,Change $,0.97,finance-abc7chicago-com,0.8,0.0
ctrp,Volume,1340209.0,finance-abc7chicago-com,0.8,0.0
ctrp,Today's high,44.17,finance-abc7chicago-com,0.8,0.0
ctrp,Today's low,42.68,finance-abc7chicago-com,0.8,0.0
ctrp,Previous close,43.08,finance-abc7chicago-com,0.8,0.0
ctrp,52wk High,53.16,finance-abc7chicago-com,0.8,0.0
ctrp,52wk Low,31.35,finance-abc7chicago-com,0.8,0.0
ctrp,Shares Outstanding,136220000.0,finance-abc7chicago-com,0.8,0.0
ctrp,Change %,2.252,financial-content,0.8,0.0
ctrp,Last trading price,44.05,financial-content,0.8,0.0
ctrp,Open price,43.24,financial-content,0.8,0.0
ctrp,Change $,0.97,financial-content,0.8,0.0
ctrp,Volume,1340209.0,financial-content,0.8,0.0
ctrp,Today's high,44.17,financial-content,0.8,0.0
ctrp,Today's low,42.68,financial-content,0.8,0.0
ctrp,Previous close,43.08,financial-content,0.8,0.0
ctrp,52wk High,53.16,financial-content,0.8,0.0
ctrp,52wk Low,31.35,financial-content,0.8,0.0
ctrp,Shares Outstanding,136220000.0,financial-content,0.8,0.0
ctrp,Change %,2.2,finapps-forbes-com,0.8,0.0
ctrp,Last trading price,44.05,finapps-forbes-com,0.8,0.0
ctrp,Open price,43.24,finapps-forbes-com,0.8,0.0
ctrp,Change $,0.97,finapps-forbes-com,0.8,0.0
ctrp,Volume,1345909.0,finapps-forbes-com,0.8,0.0
ctrp,Today's high,44.17,finapps-forbes-com,0.8,0.0
ctrp,Today's low,42.68,finapps-forbes-com,0.8,0.0
ctrp,Previous close,43.08,finapps-forbes-com,0.8,0.0
ctrp,52wk High,53.16,finapps-forbes-com,0.8,0.0
ctrp,52wk Low,31.35,finapps-forbes-com,0.8,0.0
ctrp,Shares Outstanding,144000000.0,finapps-forbes-com,0.8,0.0
ctrp,Market cap,6000000000.0,finapps-forbes-com,0.8,0.0
ctrp,EPS,1.08,finapps-forbes-com,0.8,0.0
ctrp,Change %,2.25,finviz,0.8,0.0
ctrp,Last trading price,44.05,finviz,0.8,0.0
ctrp,Volume,1345909.0,finviz,0.8,0.0
ctrp,Previous close,43.08,finviz,0.8,0.0
ctrp,52wk High,17.14,finviz,0.8,0.0
ctrp,52wk Low,40.51,finviz,0.8,0.0
ctrp,Shares Outstanding,143540000.0,finviz,0.8,0.0
ctrp,Market cap,6180000000.0,finviz,0.8,0.0
ctrp,EPS,1.11,finviz,0.8,0.0
ctrp,Change %,2.25,fool,0.8,0.0
ctrp,Last trading price,44.05,fool,0.8,0.0
ctrp,Open price,43.24,fool,0.8,0.0
ctrp,Change $,0.97,fool,0.8,0.0
ctrp,Volume,1345609.0,fool,0.8,0.0
ctrp,Today's high,44.17,fool,0.8,0.0
ctrp,Today's low,42.68,fool,0.8,0.0
ctrp,Previous close,43.08,fool,0.8,0.0
ctrp,52wk High,53.16,fool,0.8,0.0
ctrp,52wk Low,31.35,fool,0.8,0.0
ctrp,Market cap,6000000000.0,fool,0.8,0.0
ctrp,Last trading price,44.05,foxbusiness,0.8,0.0
ctrp,Change $,0.97,foxbusiness,0.8,0.0
ctrp,Volume,1346109.0,foxbusiness,0.8,0.0
ctrp,Previous close,43.08,foxbusiness,0.8,0.0
ctrp,Change %,2.25,google-finance,0.8,0.0
ctrp,Last trading price,44.05,google-finance,0.8,0.0
ctrp,Open price,43.24,google-finance,0.8,0.0
ctrp,Change $,0.97,google-finance,0.8,0.0
ctrp,Volume,1350000.0,google-finance,0.8,0.0
ctrp,Today's high,44.17,google-finance,0.8,0.0
ctrp,Today's low,42.68,google-finance,0.8,0.0
ctrp,52wk High,53.16,google-finance,0.8,0.0
ctrp,52wk Low,31.35,google-finance,0.8,0.0
ctrp,Shares Outstanding,574160000.0,google-finance,0.8,0.0
ctrp,Market cap,25290000000.0,google-finance,0.8,0.0
ctrp,EPS,1.11,google-finance,0.8,0.0
ctrp,Change %,2.252,howthemarketworks,0.8,0.0
ctrp,Last trading price,44.05,howthemarketworks,0.8,0.0
ctrp,Open price,43.24,howthemarketworks,0.8,0.0
ctrp,Change $,0.97,howthemarketworks,0.8,0.0
ctrp,Volume,1340209.0,howthemarketworks,0.8,0.0
ctrp,Today's high,44.17,howthemarketworks,0.8,0.0
ctrp,Today's low,42.68,howthemarketworks,0.8,0.0
ctrp,Previous close,43.08,howthemarketworks,0.8,0.0
ctrp,Change %,2.252,hpcwire,0.8,0.0
ctrp,Last trading price,44.05,hpcwire,0.8,0.0
ctrp,Open price,43.24,hpcwire,0.8,0.0
ctrp,Change $,0.97,hpcwire,0.8,0.0
ctrp,Volume,1340209.0,hpcwire,0.8,0.0
ctrp,Today's high,44.17,hpcwire,0.8,0.0
ctrp,Today's low,42.68,hpcwire,0.8,0.0
ctrp,Previous close,43.08,hpcwire,0.8,0.0
ctrp,52wk High,53.16,hpcwire,0.8,0.0
ctrp,52wk Low,31.35,hpcwire,0.8,0.0
ctrp,Shares Outstanding,136220000.0,hpcwire,0.8,0.0
ctrp,Change %,2.25,insidestocks,0.8,0.0
ctrp,Last trading price,44.05,insidestocks,0.8,0.0
ctrp,Open price,43.24,insidestocks,0.8,0.0
ctrp,Change $,0.97,insidestocks,0.8,0.0
ctrp,Volume,1260005.0,insidestocks,0.8,0.0
ctrp,Today's high,44.17,insidestocks,0.8,0.0
ctrp,Today's low,42.68,insidestocks,0.8,0.0
ctrp,Change %,2.23,investopedia,0.8,0.0
ctrp,Last trading price,44.04,investopedia,0.8,0.0
ctrp,Open price,43.24,investopedia,0.8,0.0
ctrp,Change $,0.96,investopedia,0.8,0.0
ctrp,Previous close,43.08,investopedia,0.8,0.0
ctrp,Change %,2.25,investorguide,0.8,0.0
ctrp,Last trading price,44.05,investorguide,0.8,0.0
ctrp,Open price,43.16,investorguide,0.8,0.0
ctrp,Change $,0.97,investorguide,0.8,0.0
ctrp,Today's high,44.17,investorguide,0.8,0.0
ctrp,Today's low,42.68,investorguide,0.8,0.0
ctrp,52wk High,53.16,investorguide,0.8,0.0
ctrp,52wk Low,31.35,investorguide,0.8,0.0
ctrp,Market cap,6324000000.0,investorguide,0.8,0.0
ctrp,EPS,1.113,investorguide,0.8,0.0
ctrp,Change %,2.3,marketintellisearch,0.8,0.0
ctrp,Last trading price,44.07,marketintellisearch,0.8,0.0
ctrp,Open price,43.24,marketintellisearch,0.8,0.0
ctrp,Change $,0.99,marketintellisearch,0.8,0.0
ctrp,Volume,1334.0,marketintellisearch,0.8,0.0
ctrp,Today's high,44.17,marketintellisearch,0.8,0.0
ctrp,Today's low,42.68,marketintellisearch,0.8,0.0
ctrp,Previous close,43.08,marketintellisearch,0.8,0.0
ctrp,Shares Outstanding,143540000.0,marketintellisearch,0.8,0.0
ctrp,Market cap,6180000000.0,marketintellisearch,0.8,0.0
ctrp,EPS,1.11,marketintellisearch,0.8,0.0
ctrp,Change %,2.25,marketwatch,0.8,0.0
ctrp,Last trading price,44.08,marketwatch,0.8,0.0
ctrp,Open price,43.24,marketwatch,0.8,0.0
ctrp,Change $,0.97,marketwatch,0.8,0.0
ctrp,Volume,23370.0,marketwatch,0.8,0.0
ctrp,Today's high,44.17,marketwatch,0.8,0.0
ctrp,Today's low,42.68,marketwatch,0.8,0.0
ctrp,Previous close,43.08,marketwatch,0.8,0.0
ctrp,52wk High,53.16,marketwatch,0.8,0.0
ctrp,52wk Low,31.35,marketwatch,0.8,0.0
ctrp,Market cap,6240000000.0,marketwatch,0.8,0.0
ctrp,EPS,1.07,marketwatch,0.8,0.0
ctrp,Change %,2.252,minyanville,0.8,0.0
ctrp,Last trading price,44.05,minyanville,0.8,0.0
ctrp,Open price,43.24,minyanville,0.8,0.0
ctrp,Change $,0.97,minyanville,0.8,0.0
ctrp,Volume,1340209.0,minyanville,0.8,0.0
ctrp,Today's high,44.17,minyanville,0.8,0.0
ctrp,Today's low,42.68,minyanville,0.8,0.0
ctrp,Previous close,43.08,minyanville,0.8,0.0
ctrp,52wk High,53.16,minyanville,0.8,0.0
ctrp,52wk Low,31.35,minyanville,0.8,0.0
ctrp,Shares Outstanding,136220000.0,minyanville,0.8,0.0
ctrp,Change %,2.25,msn-money,0.8,0.0
ctrp,Last trading price,44.05,msn-money,0.8,0.0
ctrp,Open price,43.24,msn-money,0.8,0.0
ctrp,Change $,0.97,msn-money,0.8,0.0
ctrp,Volume,1350000.0,msn-money,0.8,0.0
ctrp,Today's high,44.17,msn-money,0.8,0.0
ctrp,Today's low,42.68,msn-money,0.8,0.0
ctrp,Previous close,43.08,msn-money,0.8,0.0
ctrp,52wk High,53.16,msn-money,0.8,0.0
ctrp,52wk Low,31.35,msn-money,0.8,0.0
ctrp,Shares Outstanding,143540000.0,msn-money,0.8,0.0
ctrp,Market cap,6180000000.0,msn-money,0.8,0.0
ctrp,EPS,1.11,msn-money,0.8,0.0
ctrp,Change %,2.25,nasdaq-com,0.8,0.0
ctrp,Last trading price,44.05,nasdaq-com,0.8,0.0
ctrp,Open price,43.24,nasdaq-com,0.8,0.0
ctrp,Change $,0.97,nasdaq-com,0.8,0.0
ctrp,Volume,1345909.0,nasdaq-com,0.8,0.0
ctrp,Today's high,44.17,nasdaq-com,0.8,0.0
ctrp,Today's low,42.68,nasdaq-com,0.8,0.0
ctrp,Previous close,43.08,nasdaq-com,0.8,0.0
ctrp,52wk High,53.16,nasdaq-com,0.8,0.0
ctrp,52wk Low,31.35,nasdaq-com,0.8,0.0
ctrp,Shares Outstanding,143564000.0,nasdaq-com,0.8,0.0
ctrp,Market cap,6323994200.0,nasdaq-com,0.8,0.0
ctrp,EPS,1.08,nasdaq-com,0.8,0.0
ctrp,Change %,2.3,optimum,0.8,0.0
ctrp,Last trading price,44074000.0,optimum,0.8,0.0
ctrp,Open price,43.24,optimum,0.8,0.0
ctrp,Change $,0.99,optimum,0.8,0.0
ctrp,Volume,1332440.0,optimum,0.8,0.0
ctrp,Today's high,44.17,optimum,0.8,0.0
ctrp,Today's low,42.68,optimum,0.8,0.0
ctrp,Previous close,43.08,optimum,0.8,0.0
ctrp,52wk High,53.16,optimum,0.8,0.0
ctrp,52wk Low,31.35,optimum,0.8,0.0
ctrp,Shares Outstanding,136220000.0,optimum,0.8,0.0
ctrp,Market cap,6000000000.0,optimum,0.8,0.0
ctrp,Change %,2.252,paidcontent,0.8,0.0
ctrp,Last trading price,44.05,paidcontent,0.8,0.0
ctrp,Open price,43.24,paidcontent,0.8,0.0
ctrp,Change $,0.97,paidcontent,0.8,0.0
ctrp,Volume,1340209.0,paidcontent,0.8,0.0
ctrp,Today's high,44.17,paidcontent,0.8,0.0
ctrp,Today's low,42.68,paidcontent,0.8,0.0
ctrp,Previous close,43.08,paidcontent,0.8,0.0
ctrp,52wk High,53.16,paidcontent,0.8,0.0
ctrp,52wk Low,31.35,paidcontent,0.8,0.0
ctrp,Shares Outstanding,136220000.0,paidcontent,0.8,0.0
ctrp,Change %,2.25,pc-quote,0.8,0.0
ctrp,Last trading price,44.05,pc-quote,0.8,0.0
ctrp,Open price,43.24,pc-quote,0.8,0.0
ctrp,Change $,0.97,pc-quote,0.8,0.0
ctrp,Volume,1351910.0,pc-quote,0.8,0.0
ctrp,Today's high,44.17,pc-quote,0.8,0.0
ctrp,Today's low,42.68,pc-quote,0.8,0.0
ctrp,Previous close,43.08,pc-quote,0.8,0.0
ctrp,52wk High,53.16,pc-quote,0.8,0.0
ctrp,52wk Low,31.35,pc-quote,0.8,0.0
ctrp,Shares Outstanding,140402663.0,pc-quote,0.8,0.0
ctrp,Market cap,6184737000.0,pc-quote,0.8,0.0
ctrp,Change %,2.25,personal-wealth-biz,0.8,0.0
ctrp,Last trading price,44.05,personal-wealth-biz,0.8,0.0
ctrp,Open price,43.16,personal-wealth-biz,0.8,0.0
ctrp,Volume,1346109.0,personal-wealth-biz,0.8,0.0
ctrp,Today's high,44.17,personal-wealth-biz,0.8,0.0
