Object,Property,Value
Object374,Property4,321383
Object374,Property5,210214
Object374,Property6,157667
Object374,Property7,429553
Object374,Property8,115480
Object374,Property9,265990
Object374,Property10,180715
Object375,Property1,245767
Object375,Property2,355760
Object375,Property3,190732
Object375,Property4,205995
Object375,Property5,165528
Object375,Property6,244650
Object375,Property7,252513
Object375,Property8,259231
Object375,Property9,346276
Object375,Property10,279500
Object376,Property1,174912
Object376,Property2,370231
Object376,Property3,122276
Object376,Property4,475157
Object376,Property5,274068
Object376,Property6,418717
Object376,Property7,262217
Object376,Property8,170326
Object376,Property9,464895
Object376,Property10,117835
Object377,Property1,408596
Object377,Property2,225034
Object377,Property3,415322
Object377,Property4,420272
Object377,Property5,264549
Object377,Property6,461768
Object377,Property7,315605
Object377,Property8,145181
Object377,Property9,109796
Object377,Property10,442191
Object378,Property1,216902
Object378,Property2,384895
Object378,Property3,440683
Object378,Property4,269084
Object378,Property5,484558
Object378,Property6,389205
Object378,Property7,307797
Object378,Property8,143526
Object378,Property9,143844
Object378,Property10,221805
Object379,Property1,284791
Object379,Property2,475373
Object379,Property3,319874
Object379,Property4,281959
Object379,Property5,399555
Object379,Property6,454124
Object379,Property7,452325
Object379,Property8,227809
Object379,Property9,257840
Object379,Property10,285557
Object380,Property1,456774
Object380,Property2,487064
Object380,Property3,308272
Object380,Property4,279745
Object380,Property5,304869
Object380,Property6,139865
Object380,Property7,187889
Object380,Property8,166315
Object380,Property9,172227
Object380,Property10,274761
Object381,Property1,174147
Object381,Property2,172789
Object381,Property3,413737
Object381,Property4,215356
Object381,Property5,488859
Object381,Property6,260236
Object381,Property7,431863
Object381,Property8,354175
Object381,Property9,397499
Object381,Property10,486379
Object382,Property1,216097
Object382,Property2,404932
Object382,Property3,360309
Object382,Property4,367007
Object382,Property5,248356
Object382,Property6,478475
Object382,Property7,256483
Object382,Property8,304741
Object382,Property9,102815
Object382,Property10,294903
Object383,Property1,348144
Object383,Property2,328899
Object383,Property3,101794
Object383,Property4,469532
Object383,Property5,496626
Object383,Property6,199436
Object383,Property7,193697
Object383,Property8,330354
Object383,Property9,437075
Object383,Property10,262137
Object384,Property1,319454
Object384,Property2,287911
Object384,Property3,381232
Object384,Property4,493828
Object384,Property5,343138
Object384,Property6,408099
Object384,Property7,335790
Object384,Property8,326786
Object384,Property9,304391
Object384,Property10,412483
Object385,Property1,379871
Object385,Property2,136780
Object385,Property3,257024
Object385,Property4,361333
Object385,Property5,230954
Object385,Property6,224417
Object385,Property7,247120
Object385,Property8,253653
Object385,Property9,200084
Object385,Property10,183865
Object386,Property1,326562
Object386,Property2,372048
Object386,Property3,440372
Object386,Property4,212837
Object386,Property5,147552
Object386,Property6,103532
Object386,Property7,342462
Object386,Property8,184751
Object386,Property9,154368
Object386,Property10,451111
Object387,Property1,314009
Object387,Property2,322754
Object387,Property3,279963
Object387,Property4,321388
Object387,Property5,295607
Object387,Property6,129984
Object387,Property7,102019
Object387,Property8,205784
Object387,Property9,118654
Object387,Property10,156489
Object388,Property1,109247
Object388,Property2,390088
Object388,Property3,139735
Object388,Property4,494036
Object388,Property5,335155
Object388,Property6,350502
Object388,Property7,149109
Object388,Property8,493159
Object388,Property9,428448
Object388,Property10,157977
Object389,Property1,183596
Object389,Property2,296414
Object389,Property3,123555
Object389,Property4,489149
Object389,Property5,269962
Object389,Property6,494467
Object389,Property7,348742
Object389,Property8,320381
Object389,Property9,280892
Object389,Property10,257870
Object390,Property1,261664
Object390,Property2,153923
Object390,Property3,377965
Object390,Property4,476047
Object390,Property5,172447
Object390,Property6,420936
Object390,Property7,287829
Object390,Property8,127473
Object390,Property9,338405
Object390,Property10,311425
Object391,Property1,205580
Object391,Property2,156805
Object391,Property3,343940
Object391,Property4,203049
Object391,Property5,432053
Object391,Property6,126388
Object391,Property7,477057
Object391,Property8,174870
Object391,Property9,260522
Object391,Property10,333611
Object392,Property1,250310
Object392,Property2,452684
Object392,Property3,421549
Object392,Property4,183535
Object392,Property5,245950
Object392,Property6,290889
Object392,Property7,316212
Object392,Property8,323277
Object392,Property9,137535
Object392,Property10,323355
Object393,Property1,222185
Object393,Property2,317870
Object393,Property3,306874
Object393,Property4,345524
Object393,Property5,100403
Object393,Property6,185373
Object393,Property7,141163
Object393,Property8,365994
Object393,Property9,109692
Object393,Property10,380826
Object394,Property1,453613
Object394,Property2,140974
Object394,Property3,384242
Object394,Property4,448025
Object394,Property5,209514
Object394,Property6,300995
Object394,Property7,464236
Object394,Property8,205911
Object394,Property9,440282
Object394,Property10,385069
Object395,Property1,277599
Object395,Property2,174353
Object395,Property3,301452
Object395,Property4,485538
Object395,Property5,416001
Object395,Property6,163569
Object395,Property7,156854
Object395,Property8,237229
Object395,Property9,448269
Object395,Property10,496946
Object396,Property1,166269
Object396,Property2,105094
Object396,Property3,457113
Object396,Property4,485503
Object396,Property5,472746
Object396,Property6,125521
Object396,Property7,337049
Object396,Property8,140382
Object396,Property9,381159
Object396,Property10,409249
Object397,Property1,408916
Object397,Property2,469930
Object397,Property3,481842
Object397,Property4,431912
Object397,Property5,431854
Object397,Property6,235117
Object397,Property7,313111
Object397,Property8,321647
Object397,Property9,351899
Object397,Property10,499500
Object398,Property1,161754
Object398,Property2,110617
Object398,Property3,147246
Object398,Property4,104171
Object398,Property5,139985
Object398,Property6,248151
Object398,Property7,199728
Object398,Property8,307960
Object398,Property9,213119
Object398,Property10,248847
Object399,Property1,117998
Object399,Property2,455645
Object399,Property3,144211
Object399,Property4,332300
Object399,Property5,186461
Object399,Property6,331241
Object399,Property7,181250
Object399,Property8,120012
Object399,Property9,147119
Object399,Property10,462499
Object400,Property1,297321
Object400,Property2,231032
Object400,Property3,499599
Object400,Property4,379829
Object400,Property5,156612
Object400,Property6,372201
Object400,Property7,151184
Object400,Property8,245966
Object400,Property9,257407
Object400,Property10,187349
Object401,Property1,203304
Object401,Property2,298604
Object401,Property3,257335
Object401,Property4,104164
Object401,Property5,284709
Object401,Property6,377414
Object401,Property7,185482
Object401,Property8,383188
Object401,Property9,320305
Object401,Property10,463090
Object402,Property1,391185
Object402,Property2,396596
Object402,Property3,267570
Object402,Property4,196763
Object402,Property5,235234
Object402,Property6,435518
Object402,Property7,433247
Object402,Property8,375106
Object402,Property9,384350
Object402,Property10,277896
Object403,Property1,247514
Object403,Property2,221499
Object403,Property3,473721
Object403,Property4,262245
Object403,Property5,284746
Object403,Property6,437006
Object403,Property7,451740
Object403,Property8,246207
Object403,Property9,140031
Object403,Property10,474030
Object404,Property1,150042
Object404,Property2,392967
Object404,Property3,341874
Object404,Property4,208194
Object404,Property5,344822
Object404,Property6,191750
Object404,Property7,415436
Object404,Property8,474541
Object404,Property9,148173
Object404,Property10,221796
Object405,Property1,495095
Object405,Property2,122321
Object405,Property3,274121
Object405,Property4,110339
Object405,Property5,145741
Object405,Property6,376421
Object405,Property7,309320
Object405,Property8,340686
Object405,Property9,479508
Object405,Property10,388188
Object406,Property1,276222
Object406,Property2,138887
Object406,Property3,308652
Object406,Property4,426786
Object406,Property5,472423
Object406,Property6,213143
Object406,Property7,365135
Object406,Property8,305258
Object406,Property9,288866
Object406,Property10,251782
Object407,Property1,266972
Object407,Property2,402832
Object407,Property3,221284
Object407,Property4,116880
Object407,Property5,113940
Object407,Property6,471759
Object407,Property7,188782
Object407,Property8,174935
Object407,Property9,329470
Object407,Property10,126056
Object408,Property1,351777
Object408,Property2,333897
Object408,Property3,424929
Object408,Property4,143817
Object408,Property5,422949
Object408,Property6,268108
Object408,Property7,194947
Object408,Property8,374309
Object408,Property9,356492
Object408,Property10,111661
Object409,Property1,168828
Object409,Property2,173436
Object409,Property3,399638
Object409,Property4,164411
Object409,Property5,115971
Object409,Property6,335097
Object409,Property7,462838
Object409,Property8,304844
Object409,Property9,164714
Object409,Property10,454595
Object410,Property1,408394
Object410,Property2,393073
Object410,Property3,396033
Object410,Property4,116264
Object410,Property5,322192
Object410,Property6,178259
Object410,Property7,431042
Object410,Property8,162257
Object410,Property9,210048
Object410,Property10,176516
Object411,Property1,140542
Object411,Property2,135984
Object411,Property3,481468
Object411,Property4,141462
Object411,Property5,401412
Object411,Property6,459331
Object411,Property7,412229
Object411,Property8,297699
Object411,Property9,423749
Object411,Property10,247577
Object412,Property1,100499
Object412,Property2,182399
Object412,Property3,487328
Object412,Property4,224068
Object412,Property5,311036
Object412,Property6,260594
Object412,Property7,483939
Object412,Property8,232857
Object412,Property9,300410
Object412,Property10,403746
Object413,Property1,221461
Object413,Property2,220334
Object413,Property3,152345
